marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,52619504,R1LCBZ3GMF0480,B008GV1KJU,37805169,Sauder Carson Forge Desk - Washington Cherry,Furniture,5,1,2,N,N,I swear by Sauder -- this is my 30th piece (no kidding),"I love Sauder pieces. This desk was my 30th piece, and I just ordered my 31st. I call Sauder the Cadillac of Walmart. Their attention to detail is astonishing. It is par for the course to have a few pieces arrive damaged in shipping, and yes Sauder, obviously damaged in the factory BEFORE packaging. But Sauder makes it right (usually, see below). Just hop on their website and order the replacement pieces you need, free of charge. Set aside the project for a week. My parts' orders arrive within a week.<br /><br />This particular desk is intricately designed and looks fabulous. It took more time than usual. It is a solid, well-designed desk which has a lot of pieces. It astounds me to see people criticize Sauder for furniture that does not come out well -- it is THEMSELVES who are the poor assemblers! I have assembled three or four other companies' furniture, and all fared poorly, and we were careful and conscientious.<br /><br />The Carson Forge collection is a family's dream furniture. When I get a knick in it, I take a black magic marker to it, then fast smudge the black using Kleenex. That is all you do to make an imperfection disappear, presto chango. Plus, before assembly, take Carson Forge pieces and with a magic marker, blacken all the edges, smudging with Kleenex.<br /><br />Sauder is now middle-class furniture. It is what people can afford. Sauder, for the most part, cares about its customers. Only one time did I have a bad experience -- for an armoire, more than six pieces came damaged. Sauder balks when the number of pieces to send out free is over their quota. A customer service rep \\""Tanya\\"" contacted me saying that she felt, in couched terminology, that I was lying about how many pieces arrived to me damaged (number of replacement pieces), and that I had to send them photos. I told her no (and in no uncertain terms, that she could shove it). She did not like that and threw it back in my face, refusing to send replacements, more than willing to let a several hundred dollar unassembled armoire ([[ASIN:B001DKTKDO Sauder Harbor View Armoire - Antiqued White]]) rot in my hallway. My husband intervened, complied, and emailed pictures. It was humiliating and degrading -- overall a bad experience. But that was unusual. I hope to not have a repeat of that. If it happens again, I will be contacting their Chairman of the Board and President, and scream bloody murder. It may be that people abuse their free replacement service, but why the heck does Sauder not take note when I contact them that I had (at the time) over 25 pieces of their furniture in my home, and I am not a crank. Jeez and criminy!<br /><br />Take a trip to any furniture store. Bring a flashlight. Go up to a wall unit, open a cabinet, tap on side walls, bottoms of drawers, very top of the unit. Much of the woods there are 1/4\\"" thick. And for the 9X less, you can buy Sauder, and to tell you the truth, Sauder looks just as nice, and you won't go broke. What costs $5,000 at a furniture store could only be $500 buying Sauder. Price out wall units, and you will see what I mean.<br /><br />Anyway, Sauder is a super company, most of the time.al hundred dollar unassembled armoire ([[ASIN:B001DKTKDO Sauder Harbor View Armoire - Antiqued White]]) rot in my hallway. My husband intervened, complied, and emailed pictures. It was humiliating and degrading -- overall a bad experience. But that was unusual. I hope to not have a repeat of that. If it happens again, I will be contacting their Chairman of the Board and President, and scream bloody murder. It may be that people abuse their free replacement service, but why the heck does Sauder not take note when I contact them that I had (at the time) over 25 pieces of their furniture in my home, and I am not a crank. Jeez and criminy!<br /><br />Take a trip to any furniture store. Bring a flashlight. Go up to a wall unit, open a cabinet, tap on side walls, bottoms of drawers, very top of the unit. Much of the woods there are 1/4\\"" thick. And for the 9X less, you can buy Sauder, and to tell you the truth, Sauder looks just as nice, and you won't go broke. What costs $5,000 at a furniture store could only be $500 buying Sauder. Price out wall units, and you will see what I mean.<br /><br />Anyway, Sauder is a super company, most of the time.",8/31/2015
US,12676426,R3MO3RW1693KN4,B00GR2TEFM,6870304,"Natural Colombian Brindle Cowhide (Tri-Color, Large)",Furniture,5,0,0,N,Y,Five Stars,Superb quality and exactly as advertised.,8/31/2015
US,50527179,R43IX5EA1OJLC,B002HRFLNU,383370778,"4D Concepts 3-Piece Nesting Tables with Slate Tops, Metal/ Slate",Furniture,5,0,0,N,Y,Great product,They arrived quickly (long  before promised) and are well made and beautiful.,8/31/2015
US,24893193,R2V4G7A3DMDRUE,B00KHY7W82,720781342,Convenience Concepts Double Trestle Desk,Furniture,2,5,5,N,Y,"Ok if it were under $130, but not worth more....","Low quality materials, but a good size and would be pretty functional.  But mIne came w a cracked leg and I had to jump through too many hoops to resolve the issue.  Ended up getting a refund, but still need a desk.  Try something else.",8/31/2015
US,35395537,R3RBVDGSKCW25D,B000WNYT9I,694070771,kathy ireland Home by Martin Mission Pasadena Mobile File Cabinet,Furniture,5,4,4,N,Y,I'm happy with it,"Came fully assembled, thank goodness. All I needed to do was switch the handles from inside the drawers to the outside. It's real wood, not particle board and should last a long time. Decent quality. I'm happy with it.",8/31/2015
US,21610875,R2JH1KG23SL3BW,B000NPDH84,723202771,Sauder Summer Home Gourmet Stand -Carolina Oak,Furniture,4,0,0,N,Y,"it's a really nice, heavy cabinet","I would have given 5 stars. BUT... I put it together by myself.  The assembly wasn't difficult, but when I was almost done, one of the pieces &#34;cracked&#34;!  Luckily, it is not noticeable.  I would not have been able to take it apart & send it back due to the glue.  Upon completion, it's a really nice, heavy cabinet.",8/31/2015
US,36956029,R2Z8QDRUOYCNZN,B005HXETU2,49913292,Levo Ebook & Tablet Platform Kit,Furniture,5,0,0,N,Y,Five Stars,Good!!,8/31/2015
US,32190629,R1AGBIZJZV2CRZ,B00KSL9T3U,755083048,Perfect Cloud Atlas Gel-Plus 10-Inch Memory Foam Mattress - Amazon Exclusive Model Featuring New Gel Cool Visco - 10 Year Hassle-Free Warranty,Furniture,5,0,0,N,Y,Five Stars,"Not too firm, not too soft.  Just right!!",8/31/2015
US,49453576,R4KJEULSPSMLO,B00W7GN82W,335755860,"Hot sale Just for You, Funny Giraffe picture, Never Stop Dreaming pattern for polyester Shower Curtain 48"" x 72"" Inches",Furniture,3,0,0,N,Y,Three Stars,ink is a bit blurry,8/31/2015
US,15023748,R24G0317TES6EC,B00AJ541UQ,247675633,YUPO Polypropylene Pad Medium 74# 5X7 (Packaging May Vary),Furniture,5,0,0,N,Y,Five Stars,Excellent,8/31/2015
US,26360308,R12KX3QA5FFTMU,B004FJKE6M,44747332,"Rolling Magazine Storage Table, Black",Furniture,1,3,3,N,Y,A piece of junk. The screws is too short ...,A piece of junk.  The screws is too short to set it up and a piece at the corner of the board is broken off.  We are sorry to order this particular item.  It is very disappointing.,8/31/2015
US,1132786,R1YZLTZ7ZDRUD2,B00OYPDOI2,584181915,"Aojia Children's Slip Resistant Step Stool, product Dimensions W:15 "" D:12.6 "" H:10.5 "" QYF1557",Furniture,4,0,0,N,Y,Four Stars,Good product,8/31/2015
US,46010676,R3917O00MXAZ4G,B001ANCRTI,681274550,Carolina Headboard in Country Pine,Furniture,5,0,0,N,Y,Five Stars,Great product,8/31/2015
US,9873297,R2PMZYPFH2NPE7,B0135N7GXM,492237698,Modern Tribal Kilim Dhurrie Contemporary Area Rug,Furniture,5,1,1,N,Y,Five Stars,Beautiful!,8/31/2015
US,22163478,R35ZBZFZXAWDW9,B000LPFUG8,365033398,Folding Shopping Cart - VersaCart Transit Utility Cart - Transport Up to 120 Pounds (Water-Resistant Heavy Duty Canvas),Furniture,5,1,1,N,Y,Five Stars,Great purchase.,8/31/2015
US,51472991,RW7MMC2P5SSPQ,B003D11VR4,288808864,Kappa Contemporary Adjustable Barstool,Furniture,5,0,0,N,Y,We love these bar stools so much that we purchased another ...,We love these bar stools so much that we purchased another one. They are very comfortable and perfect for our kitchen decor.  We love the cherry red color.,8/31/2015
US,41387755,RW6TX3HFPY8W1,B00IMDXQQC,384344753,Dorel Living Granite Top Kitchen Cart,Furniture,5,1,1,N,Y,Perfect size,Perfect size for a small apartment! I personally think it looks better without the wheels but overall awesome addition to my place!,8/31/2015
US,51475684,R20Y29ZJ4615LP,B00W4DCFR2,919054630,Zinus Upholstered Button Tufted Platform Bed with Wooden Slats,Furniture,4,1,1,N,Y,It was very easy to put together and looks really nice,"It was very easy to put together and looks really nice. It's very sturdy as well, my mattress does over lap the front a little so I'm unsure if that's the frame or the mattresses fault. It does have a lot of wooden slats which give it extra stability, they are also attached with velcro, but I wouldn't put stock in the velcro being a really strong attachment. It does come in a very heavy box.",8/31/2015
US,10567196,R1BBA8CG8AM5ZQ,B004M8RME8,479941893,Computer Workstation With 3-Port USB Hub,Furniture,5,0,0,N,Y,Great student desk,"I liked this desk when I had it. I had to give it away when I moved. But it's a nice, concise desk that can fit in a corner. Well designed.",8/31/2015
US,37478338,R355JZY79LUYP1,B00ZPIZQM4,940564679,Useful UH-US154 2 tier Under Sink shelf 15 1/2H x 15 1/2W x 18-32L adjustable organizer,Furniture,5,0,0,N,Y,More than an under sink shelf,I bought this shelf to use as a shoe rack in my son's dorm closet.  He has a very small space and all the shoe racks I saw were too wide.  This unit is adjustable so it fits well and can give him more area so he can stack his shoes.  The shelf was very easy to assemble and completed in a few minutes.  It is working well for this purpose. Great product.,8/31/2015
US,7691605,R3AUQX2ZTXMO0K,B001TQYSCU,226363481,Walker Edison Soreno 3-Piece Corner Desk,Furniture,5,4,4,N,Y,"Big, pretty,worth the money","Big, pretty,worth the money , like it",8/31/2015
US,44249685,R1GOFC5UGAXJ50,B00KGED098,874252318,Safavieh Vintage Premium Collection VTG113-2111 Transitional Oriental Spruce Green and Ivory Distressed Silky Viscose Area Rug (10' x 14'),Furniture,5,0,0,N,Y,Great rug!,Bought for my new 90 year old house... put in dinning room and it looks great with my square table. Perfect fit.,8/31/2015
US,31468980,R1Q8P69QWRSX4H,B00SNZVXV4,987949282,Wedding Bride and Groom Personalized Framed Name Created with Nature Related Alphabet Photographs - Exclusively By Creative Letter Art�,Furniture,5,0,0,N,Y,This was the BEST IDEA EVER,"This  was the BEST IDEA EVER! Great communication, well made, arrived on time! Thank you so much Creative Letter Art!",8/31/2015
US,33788671,R33BYXUE31S49R,B004HLU7CE,75641424,Sauder Storage Cabinet - Ebony Ash,Furniture,3,0,0,N,Y,Hotdog wood cabinet.,"This is made of hotdog wood.  I think all Sauder products are, but its still pretty cheesy.  Overall, its not a bad cabinet.  Dont expect to move it much after its put together.",8/31/2015
US,12301258,R2HVR5C8U8YWA,B00HETRYOU,601628121,Ultimate Dreams Crazy Quilt 7 inch TriZone Mattress,Furniture,4,0,0,N,Y,Four Stars,It was everything that I needed but took a little longer to ship than I anticipated,8/31/2015
US,22378073,R2ZOGBH53LTJGN,B006W3AUS6,894466640,Baxton Studio Owstynn Linen Modern Banquette Bench,Furniture,5,1,2,N,Y,My favorite piece of furniture I've ordered from Amazon,"My favorite piece of furniture I've ordered from Amazon!!! I ordered two of them to renovate my breakfast nook area with a banquette/booth style dining. It is so elegant and yet give a very comfortable homey feel. I'm able to now sit more people in this area as we gather with family and friends often. My only suggestion is to make sure that you put stain guard on it. I would have loved if it was a little darker in color, but the stain guard I put on it immediately worked. No issues thus far! FYI- the legs to this furniture are INSIDE the black underlined velcro piece under the couch. I thought they had shipped it without legs at first.",8/31/2015
US,29521051,RR4A1A8OSUQ98,B00PMDCSIM,21078111,Bamboo couch tray. Flexible brown sofa arm table. Sofa tray table.,Furniture,5,6,7,N,Y,"Simple, Elegant, and Functional.","This sofa tray works extremely well for having such a simple and elegant design. It's not ugly and overbearing like the plastic ones that seem to be the most common. I use them as both couch arm trays and ottoman trays! However, note that if you have a &#34;round&#34; couch arm, this won't actually work well for you, since it will conform to fit the shape of whatever it's sitting on. The seller is also wonderful and has great customer service!",8/31/2015
US,20313850,R1F5SBG7I07A0V,B00UDH3RLE,922208005,Citronella (Mosquito Repellant) Scented Blended Soy Candle for INDOOR Use by Just Makes Scents,Furniture,5,7,9,N,Y,Nice lightly scented citronella candle- soy blend - I love ...,"Nice lightly  scented citronella candle- soy blend - I love it, but mosquitoes hate it!",8/31/2015
US,15119339,R2D09ANI67HRV4,B00578EI5S,353304426,Linon Home Decor Vanity Set with Butterfly Bench,Furniture,5,0,0,N,Y,Love This Item,"I absolutely love it!!!!!  The stool is comfortable.  The space on the sides is enough for brush holders, mirrors, etc.  And the mirror is  huge!!!!",8/31/2015
US,15324405,R2C2EMR1V1XACC,B003K8FESW,979832956,Safavieh Courtyard Collection CY2914-3908 Black and Sand Indoor/ Outdoor Area Rug,Furniture,5,0,0,N,Y,Looking Good!,It really looks good in the kitchen.,8/31/2015
US,42022661,R2XGFUWLG6NIBR,B0044IZZMM,516044429,Wall Decor Silvery Lace Dragonfly Bronze 20x14 - Regal Art #A580,Furniture,5,0,0,N,Y,Five Stars,great love it thanks---pt,8/31/2015
US,29896417,R87CF1495LO6N,B00HD1WM7I,821920428,Fab Habitat Maya Multi & Pink Flat Weave Recycled Cotton Rug,Furniture,5,0,0,N,Y,Five Stars,great,8/31/2015
US,28719558,R1HBTQPZ9CF753,B00GTCL3SQ,202477713,"Best Price Mattress 6-Inch Memory Foam Mattress, Twin",Furniture,5,0,0,N,Y,Snore,I am sleeping great. Would buy again.,8/31/2015
US,2428548,R37DYATXR40XCY,B004ZG3YBC,2474307,Acme Furniture Aston Backless Bench,Furniture,4,0,0,N,Y,It's a smidge smaller than I thOught but it's beautiful and perfect for my entry way,It's a smidge smaller than I thOught but it's beautiful and perfect for my entry way. Easy to clean. Seems sturdy enough for its purpose.,8/31/2015
US,13002968,R86Y27I1T1M1I,B00EYN1NN2,395753010,Compack 6-Leg Support Bed Frame,Furniture,4,3,3,N,Y,KING frame for a Twin Price - good stuff!,"Great price for a great frame.  One of the pieces was slightly bent, but it was a great deal on the price.  I was very please with the quality for the price.  KING frame for some Kind Mattresses.  As I say in some of my other reviews, I checked out the town I have lived for 25 plus years and found some king bed frames for 5 or 10 times the cost that I found it on AMAZON.  I am not sure that I want to pay that much for the convenience of having it the same day in the little town of overpriced Elko Nevada.  I live in a mining town with mining prices but the with convenience of standard stores such as wally world, albertsgirls, rileys, and many furniture stores.  With the internet, why would I want to pay upward of tens times the amount for the same product.  Does it truly cost that much more to unload it from a truck into a store?  I simply say, it is a great frame for a great price.",8/31/2015
